Store,DayOfWeek,Promo,SchoolHoliday,med_Sales
582,1,0,1,5992
582,1,1,1,10914
582,1,1,0,10076
582,2,0,0,5744
582,2,0,1,5659
582,2,1,1,8908
582,2,1,0,8827
582,3,0,1,5418
582,3,0,0,5547
582,3,1,1,7771
582,3,1,0,7563
582,4,0,1,5780.5
582,4,0,0,5917
582,4,1,1,7658.5
582,4,1,0,7850
582,5,0,1,5858
582,5,0,0,6192
582,5,1,1,7087
582,5,1,0,7679
582,6,0,1,4800.5
582,6,0,0,5207.5
583,1,0,0,3897
583,1,0,1,3741
583,1,1,0,6672
583,1,1,1,6687
583,2,0,0,3620.5
583,2,0,1,3337
583,2,1,0,5176.5
583,2,1,1,5133
583,3,0,1,3358.5
583,3,0,0,3587.5
583,3,1,0,4657
583,3,1,1,4398
583,4,0,1,3684.5
583,4,0,0,3579.5
583,4,1,0,4538
583,4,1,1,4590
583,5,0,1,4574
583,5,0,0,4207
583,5,1,0,4981
583,5,1,1,4586
583,6,0,0,2745
584,1,0,0,3623
584,1,0,1,3903
584,1,1,1,6056
584,1,1,0,6093
584,2,0,0,3606
584,2,0,1,3594.5
584,2,1,1,5338
584,2,1,0,5311
584,3,0,1,3540
584,3,0,0,3648
584,3,1,1,4984
584,3,1,0,5100.5
584,4,0,1,3678.5
584,4,0,0,3809
584,4,1,1,4809.5
584,4,1,0,4944.5
584,5,0,1,4028.5
584,5,0,0,4082
584,5,1,1,4785.5
584,5,1,0,5199
584,6,0,1,4031.5
584,6,0,0,4411.5
585,1,0,0,4930.5
585,1,0,1,5724
585,1,1,0,7669
585,1,1,1,7496
585,2,0,0,4716
585,2,0,1,4763.5
585,2,1,0,6763
585,2,1,1,6704.5
585,3,0,1,4507
585,3,0,0,4729
585,3,1,0,6155
585,3,1,1,6146.5
585,4,0,1,4675.5
585,4,0,0,4932
585,4,1,0,6027.5
585,4,1,1,6211
585,5,0,1,5732
585,5,0,0,5218
585,5,1,0,6302
585,5,1,1,6330
585,6,0,0,4420.5
586,1,0,0,11827
586,1,0,1,13832
586,1,1,0,18118.5
586,1,1,1,18348.5
586,2,0,0,11348
586,2,0,1,13010
586,2,1,0,16165.5
586,2,1,1,17148.5
586,3,0,1,13023.5
586,3,0,0,12320.5
586,3,1,0,16374.5
586,3,1,1,17428
586,4,0,1,12393
586,4,0,0,11419
586,4,1,0,14658
586,4,1,1,15808
586,5,0,1,12053
586,5,0,0,12098
586,5,1,0,14381
586,5,1,1,14059
586,6,0,0,16486
587,1,0,0,7634
587,1,0,1,8974
587,1,1,0,11812
587,1,1,1,14119
587,2,0,0,6806
587,2,0,1,7606
587,2,1,0,9323
587,2,1,1,11053
587,3,0,1,7677
587,3,0,0,7410
587,3,1,0,9068.5
587,3,1,1,11477.5
587,4,0,1,8032
587,4,0,0,7182
587,4,1,0,9703
587,4,1,1,11166
587,5,0,1,8962
587,5,0,0,8607
587,5,1,0,10202
587,5,1,1,11954
587,6,0,0,10522.5
588,1,0,0,5287.5
588,1,0,1,5611
588,1,1,0,7895
588,1,1,1,7770
588,2,0,0,4992
588,2,0,1,5096
588,2,1,0,6530.5
588,2,1,1,6892
588,3,0,1,4958
588,3,0,0,5173
588,3,1,0,5982
588,3,1,1,6421
588,4,0,1,5241
588,4,0,0,5499
588,4,1,0,6449
588,4,1,1,7142
588,5,0,1,6001
588,5,0,0,6226
588,5,1,0,6948.5
588,5,1,1,7097
588,6,0,0,4743
589,1,0,0,3910
589,1,0,1,4449
589,1,1,1,8005
589,1,1,0,8123.5
589,2,0,0,3790
589,2,0,1,3808
589,2,1,1,6769
589,2,1,0,6328.5
589,3,0,1,3594
589,3,0,0,3855.5
589,3,1,1,5810
589,3,1,0,5884.5
589,4,0,1,3709
589,4,0,0,3761
589,4,1,1,5409.5
589,4,1,0,5717
589,5,0,1,3754
589,5,0,0,4097
589,5,1,1,5272.5
589,5,1,0,5538
589,6,0,1,2774.5
589,6,0,0,2821
590,1,0,0,4151
590,1,0,1,4490
590,1,1,0,6297.5
590,1,1,1,5891
590,2,0,0,3595
590,2,0,1,4024.5
590,2,1,0,4874
590,2,1,1,4983.5
590,3,0,1,3897
590,3,0,0,3841
590,3,1,0,4810
590,3,1,1,5688.5
590,4,0,1,3727
590,4,0,0,3817
590,4,1,0,4936
590,4,1,1,4751.5
590,5,0,1,4261
590,5,0,0,4623
590,5,1,0,5541
590,5,1,1,5257.5
590,6,0,0,5497
591,1,0,0,5164
591,1,0,1,5143
591,1,1,0,7447
591,1,1,1,7431
591,2,0,0,4743
591,2,0,1,4999
591,2,1,0,6482
591,2,1,1,6168.5
591,3,0,1,4636
591,3,0,0,4694
591,3,1,0,6149
591,3,1,1,6609
591,4,0,1,4777
591,4,0,0,4810
591,4,1,0,5991.5
591,4,1,1,5994
591,5,0,1,5924
591,5,0,0,5695
591,5,1,0,6730
591,5,1,1,7307.5
591,6,0,0,4179
592,1,0,0,3946.5
592,1,0,1,3923
592,1,1,0,6294.5
592,1,1,1,5871.5
592,2,0,0,3781
592,2,0,1,4046
592,2,1,0,5464.5
592,2,1,1,5240.5
592,3,0,1,3529
592,3,0,0,3766
592,3,1,0,4814
592,3,1,1,4655
592,4,0,1,4365
592,4,0,0,4648.5
592,4,1,0,5774
592,4,1,1,5664
592,5,0,1,3711.5
592,5,0,0,3977
592,5,1,0,4750
592,5,1,1,4101
592,6,0,0,2572
593,1,0,0,8137.5
593,1,0,1,9570
593,1,1,0,11984
593,1,1,1,12862
593,2,0,0,7658
593,2,0,1,8037.5
593,2,1,0,10508.5
593,2,1,1,11378
593,3,0,1,8400
593,3,0,0,7427
593,3,1,0,9294
593,3,1,1,10377.5
593,4,0,1,9737.5
593,4,0,0,9715
593,4,1,0,11547
593,4,1,1,12068
593,5,0,1,8260.5
593,5,0,0,8102
593,5,1,0,8889.5
593,5,1,1,9117
593,6,0,0,7433.5
594,1,0,0,4254
594,1,0,1,4487
594,1,1,0,6100
594,1,1,1,5842
594,2,0,0,3838
594,2,0,1,4124.5
594,2,1,0,5327
594,2,1,1,5009
594,3,0,1,3701.5
594,3,0,0,3757
594,3,1,0,4776
594,3,1,1,4595
594,4,0,1,4032
594,4,0,0,3770
594,4,1,0,4566
594,4,1,1,4365.5
594,5,0,1,4020
594,5,0,0,3804
594,5,1,0,4547
594,5,1,1,4268
594,6,0,0,2306.5
595,1,0,0,12412.5
595,1,0,1,13019
595,1,1,0,19525
595,1,1,1,20819
595,2,0,0,11447
595,2,0,1,12454
595,2,1,0,16240
595,2,1,1,16703
595,3,0,1,11404
595,3,0,0,11934
595,3,1,0,15428
595,3,1,1,15385
595,4,0,1,12167
595,4,0,0,11593
595,4,1,0,14370
595,4,1,1,14143
595,5,0,1,14479
595,5,0,0,12708
595,5,1,0,14959
595,5,1,1,14936
595,6,0,0,15186
596,1,0,0,3887.5
596,1,0,1,4592
596,1,1,0,5694
596,1,1,1,5821
596,2,0,0,3628
596,2,0,1,4106
596,2,1,0,5070
596,2,1,1,5177
596,3,0,1,3998.5
596,3,0,0,3626.5
596,3,1,0,4779
596,3,1,1,5021
596,4,0,1,3894.5
596,4,0,0,3450
596,4,1,0,4435
596,4,1,1,4676
596,5,0,1,4172.5
596,5,0,0,3762
596,5,1,0,4547
596,5,1,1,4500
596,6,0,0,4013.5
597,1,0,0,4468
597,1,0,1,4948
597,1,1,0,6266
597,1,1,1,6566.5
597,2,0,0,4345
597,2,0,1,4152
597,2,1,0,5808
597,2,1,1,6131
597,3,0,1,4207
597,3,0,0,4124
597,3,1,0,5256
597,3,1,1,5446.5
597,4,0,1,4378
597,4,0,0,4065.5
597,4,1,0,5005
597,4,1,1,5400
597,5,0,1,4753
597,5,0,0,4271.5
597,5,1,0,5247
597,5,1,1,5074
597,6,0,0,4561
598,1,0,0,5529
598,1,0,1,5601
598,1,1,0,7524
598,1,1,1,7626
598,2,0,0,4691
598,2,0,1,4958
598,2,1,0,6597
598,2,1,1,6753
598,3,0,1,5120
598,3,0,0,4539.5
598,3,1,0,5961
598,3,1,1,6833
598,4,0,1,4709
598,4,0,0,4845.5
598,4,1,0,5989
598,4,1,1,6103
598,5,0,1,4853.5
598,5,0,0,5189
598,5,1,0,6306
598,5,1,1,6485.5
598,6,0,0,6135
599,1,0,0,7868.5
599,1,0,1,8706
599,1,1,0,12288
599,1,1,1,12791
599,2,0,0,7133
599,2,0,1,7639.5
599,2,1,0,9922
599,2,1,1,9638
599,3,0,1,7914.5
599,3,0,0,7277
599,3,1,0,9585
599,3,1,1,9707.5
599,4,0,1,7791
599,4,0,0,7236
599,4,1,0,9351
599,4,1,1,9745.5
599,5,0,1,9173.5
599,5,0,0,8776
599,5,1,0,10509
599,5,1,1,10297.5
599,6,0,0,11720
600,1,0,0,5362
600,1,0,1,5670
600,1,1,0,9030
600,1,1,1,9836
600,2,0,0,4969
600,2,0,1,5036.5
600,2,1,0,7142.5
600,2,1,1,7473.5
600,3,0,1,5031
600,3,0,0,5246
600,3,1,0,7028
600,3,1,1,7692
600,4,0,1,5501
600,4,0,0,5341
600,4,1,0,7061.5
600,4,1,1,7746
600,5,0,1,6584
600,5,0,0,6563
600,5,1,0,7857.5
600,5,1,1,7826
600,6,0,0,6579
601,1,0,0,3743
601,1,0,1,3851
601,1,1,1,6304
601,1,1,0,6152
601,2,0,0,3623
601,2,0,1,3910
601,2,1,1,5025
601,2,1,0,5267
601,3,0,1,3526
601,3,0,0,3766
601,3,1,1,5061
601,3,1,0,5076
601,4,0,1,3656
601,4,0,0,3735
601,4,1,1,4791.5
601,4,1,0,4792.5
601,5,0,1,4248
601,5,0,0,4427
601,5,1,1,5589.5
601,5,1,0,5671
601,6,0,1,4511
601,6,0,0,4865
602,1,0,0,5519.5
602,1,0,1,5480
602,1,1,1,8617
602,1,1,0,8763
602,2,0,0,5432
602,2,0,1,5693
602,2,1,1,7441
602,2,1,0,7826
602,3,0,1,4813
602,3,0,0,5174
602,3,1,1,6807
602,3,1,0,7057
602,4,0,1,5423
602,4,0,0,5233
602,4,1,1,6376
602,4,1,0,6841.5
602,5,0,1,5144
602,5,0,0,5577
602,5,1,1,6286.5
602,5,1,0,6865
602,6,0,1,4456.5
602,6,0,0,4864.5
603,1,0,0,5354
603,1,0,1,6073
603,1,1,0,9573.5
603,1,1,1,8913.5
603,2,0,0,5469
603,2,0,1,5639
603,2,1,0,9054
603,2,1,1,8608
603,3,0,1,5306
603,3,0,0,5479
603,3,1,0,7830
603,3,1,1,7741
603,4,0,1,5358
603,4,0,0,5538
603,4,1,0,7647
603,4,1,1,8923.5
603,5,0,1,4999
603,5,0,0,5714
603,5,1,0,7018
603,5,1,1,7679
603,6,0,0,5650
604,1,0,0,6378.5
604,1,0,1,7394
604,1,1,0,10440
604,1,1,1,11539.5
604,2,0,0,6089.5
604,2,0,1,6506
604,2,1,0,9101
604,2,1,1,8705
604,3,0,1,6212
604,3,0,0,6037.5
604,3,1,0,8097
604,3,1,1,9781.5
604,4,0,1,6772
604,4,0,0,6403
604,4,1,0,8576
604,4,1,1,9808
604,5,0,1,7395.5
604,5,0,0,7498.5
604,5,1,0,8691
604,5,1,1,9445.5
604,6,0,0,7137.5
605,1,0,0,5086
605,1,0,1,5561
605,1,1,0,9597
605,1,1,1,10446
605,2,0,0,4976
605,2,0,1,5440.5
605,2,1,0,7830
605,2,1,1,8019.5
605,3,0,1,5339
605,3,0,0,5192
605,3,1,0,7239
605,3,1,1,8185.5
605,4,0,1,5354.5
605,4,0,0,5289
605,4,1,0,7465
605,4,1,1,7474.5
605,5,0,1,6165
605,5,0,0,6173
605,5,1,0,8277
605,5,1,1,7833
605,6,0,0,6625
606,1,0,0,5342.5
606,1,0,1,5709
606,1,1,0,8321
606,1,1,1,7655
606,2,0,0,4923
606,2,0,1,5218.5
606,2,1,0,7210
606,2,1,1,6763
606,3,0,1,5023.5
606,3,0,0,4926
606,3,1,0,6748
606,3,1,1,6213.5
606,4,0,1,5001.5
606,4,0,0,4959
606,4,1,0,6243
606,4,1,1,5992.5
606,5,0,1,5503.5
606,5,0,0,5273
606,5,1,0,6422
606,5,1,1,6131
606,6,0,0,4007
607,1,0,0,3061
607,1,0,1,3226.5
607,1,1,0,7217.5
607,1,1,1,7414
607,2,0,0,3018.5
607,2,0,1,2947
607,2,1,0,5884.5
607,2,1,1,5943.5
607,3,0,1,2918.5
607,3,0,0,2863.5
607,3,1,0,4706
607,3,1,1,4928.5
607,4,0,1,3131
607,4,0,0,2876.5
607,4,1,0,4699.5
607,4,1,1,4814
607,5,0,1,3551
607,5,0,0,3340.5
607,5,1,0,4705
607,5,1,1,4387.5
607,6,0,0,1193.5
608,1,0,0,8005
608,1,0,1,8364
608,1,1,0,14922
608,1,1,1,15320
608,2,0,0,8207.5
608,2,0,1,7663
608,2,1,0,12813
608,2,1,1,12502
608,3,0,1,7106
608,3,0,0,7908
608,3,1,0,10520
608,3,1,1,10575
608,4,0,1,7920
608,4,0,0,8091
608,4,1,0,10815
608,4,1,1,9685.5
608,5,0,1,8458
608,5,0,0,8011
608,5,1,0,10038.5
608,5,1,1,8748
608,6,0,0,4454.5
609,1,0,0,4732
609,1,0,1,5042
609,1,1,0,6445
609,1,1,1,6016
609,2,0,0,4256
609,2,0,1,4565.5
609,2,1,0,5575
609,2,1,1,5297
609,3,0,1,4264.5
609,3,0,0,4166.5
609,3,1,0,5059
609,3,1,1,4958.5
609,4,0,1,4078.5
609,4,0,0,4028
609,4,1,0,4969
609,4,1,1,4921
609,5,0,1,4566
609,5,0,0,4456
609,5,1,0,5246
609,5,1,1,5123
609,6,0,0,2798
610,1,0,0,3359
610,1,0,1,3526
610,1,1,0,6935
610,1,1,1,6979.5
610,2,0,0,3361.5
610,2,0,1,3430
610,2,1,0,5359
610,2,1,1,5552.5
610,3,0,1,2985
610,3,0,0,3282.5
610,3,1,0,4564
610,3,1,1,4605
610,4,0,1,3349
610,4,0,0,3346
610,4,1,0,4303
610,4,1,1,4308
610,5,0,1,3618.5
610,5,0,0,3745.5
610,5,1,0,4592
610,5,1,1,4438.5
610,6,0,0,2880
611,1,0,0,5327
611,1,0,1,5293
611,1,1,0,7408
611,1,1,1,7451.5
611,2,0,0,4969.5
611,2,0,1,5327
611,2,1,0,6642
611,2,1,1,5779
611,3,0,1,5016
611,3,0,0,5024.5
611,3,1,0,6132.5
611,3,1,1,6532.5
611,4,0,1,4592
611,4,0,0,4917
611,4,1,0,5842
611,4,1,1,5895
611,5,0,1,4760
611,5,0,0,5299.5
611,5,1,0,6023
611,5,1,1,5962
611,6,0,0,5617
612,1,0,0,5330.5
612,1,0,1,5820
612,1,1,0,8852
612,1,1,1,9415.5
612,2,0,0,4772
612,2,0,1,5185
612,2,1,0,7066
612,2,1,1,7398
612,3,0,1,4954.5
612,3,0,0,4791
612,3,1,0,6748.5
612,3,1,1,7752.5
612,4,0,1,5341
612,4,0,0,5314
612,4,1,0,7453
612,4,1,1,7851
612,5,0,1,5673
612,5,0,0,6150
612,5,1,0,8138
612,5,1,1,8561
612,6,0,0,7016
613,1,0,0,5633
613,1,0,1,5896.5
613,1,1,0,8840.5
613,1,1,1,8979
613,2,0,0,5279.5
613,2,0,1,5412
613,2,1,0,7593
613,2,1,1,7583.5
613,3,0,1,5102
613,3,0,0,5354.5
613,3,1,0,6865
613,3,1,1,6903
613,4,0,1,5277.5
613,4,0,0,5304.5
613,4,1,0,6537
613,4,1,1,6639
613,5,0,1,5946.5
613,5,0,0,5741.5
613,5,1,0,6819
613,5,1,1,6598.5
613,6,0,0,6339.5
614,1,0,0,6288
614,1,0,1,6407
614,1,1,0,8548
614,1,1,1,8000
614,2,0,0,5913
614,2,0,1,6407
614,2,1,0,7730
614,2,1,1,7312
614,3,0,1,5751
614,3,0,0,5509
614,3,1,0,7231
614,3,1,1,7299
614,4,0,0,5656
614,4,0,1,6025.5
614,4,1,0,6868
614,4,1,1,6549
614,5,0,0,5555
614,5,0,1,5759
614,5,1,0,6608.5
614,5,1,1,6826
614,6,0,0,5269
615,1,0,0,7996
615,1,0,1,8661
615,1,1,1,14011
615,1,1,0,13254
615,2,0,0,7597
615,2,0,1,7890.5
615,2,1,1,11486
615,2,1,0,11555
615,3,0,1,7451
615,3,0,0,7759
615,3,1,1,10281
615,3,1,0,10534.5
615,4,0,1,8026
615,4,0,0,7687
615,4,1,1,9640
615,4,1,0,9885.5
615,5,0,1,7921.5
615,5,0,0,8313
615,5,1,1,9225.5
615,5,1,0,10217
615,6,0,1,7837.5
615,6,0,0,8959
616,1,0,0,7467.5
616,1,0,1,7809
616,1,1,0,11231
616,1,1,1,11379
616,2,0,0,7186.5
616,2,0,1,7506
616,2,1,0,10247.5
616,2,1,1,10119
616,3,0,1,6708
616,3,0,0,7152
616,3,1,0,9265
616,3,1,1,8826
616,4,0,1,7316
616,4,0,0,7398
616,4,1,0,9187
616,4,1,1,9608
616,5,0,1,7695.5
616,5,0,0,8279
616,5,1,0,9763
616,5,1,1,9143.5
616,6,0,0,5835
617,1,0,0,5641
617,1,0,1,5803
617,1,1,0,9527
617,1,1,1,9121
617,2,0,0,5319.5
617,2,0,1,5360
617,2,1,0,7723
617,2,1,1,7551
617,3,0,1,5194
617,3,0,0,5330
617,3,1,0,7266
617,3,1,1,6851
617,4,0,0,5604
617,4,0,1,5325
617,4,1,0,7040
617,4,1,1,6746
617,5,0,0,6099
617,5,0,1,6286
617,5,1,0,7577.5
617,5,1,1,6846
617,6,0,0,3124.5
618,1,0,0,5459.5
618,1,0,1,5741
618,1,1,1,9492
618,1,1,0,8603
618,2,0,0,5144
618,2,0,1,5452
618,2,1,1,7710
618,2,1,0,7242
618,3,0,1,5026
618,3,0,0,5099
618,3,1,1,6634
618,3,1,0,6943.5
618,4,0,1,5369.5
618,4,0,0,5449
618,4,1,1,6819
618,4,1,0,6586.5
618,5,0,1,5983.5
618,5,0,0,6420
618,5,1,1,6792.5
618,5,1,0,7526
618,6,0,1,6279.5
618,6,0,0,7069.5
619,1,0,0,3717.5
619,1,0,1,3812
619,1,1,0,6913
619,1,1,1,6921.5
619,2,0,0,3443.5
619,2,0,1,3945
619,2,1,0,5833
619,2,1,1,5418
619,3,0,1,3551.5
619,3,0,0,3521.5
619,3,1,0,5045
619,3,1,1,5492.5
619,4,0,1,3488
619,4,0,0,3384.5
619,4,1,0,4841
619,4,1,1,5256
619,5,0,1,3570
619,5,0,0,3794.5
619,5,1,0,4872
619,5,1,1,5422
619,6,0,0,2201.5
620,1,0,0,6869.5
620,1,0,1,7031
620,1,1,0,9020
620,1,1,1,9538.5
620,2,0,0,6009.5
620,2,0,1,6508
620,2,1,0,7942
620,2,1,1,8017
620,3,0,1,6658
620,3,0,0,6283.5
620,3,1,0,7597
620,3,1,1,8571.5
620,4,0,1,5862
620,4,0,0,6358.5
620,4,1,0,7133
620,4,1,1,8759
620,5,0,1,6748
620,5,0,0,7330.5
620,5,1,0,8029
620,5,1,1,8341
620,6,0,0,8597.5
621,1,0,0,4866
621,1,0,1,5144
621,1,1,0,8177
621,1,1,1,7622
621,2,0,0,4636.5
621,2,0,1,4844
621,2,1,0,7458
621,2,1,1,7158
621,3,0,1,4695
621,3,0,0,4719
621,3,1,0,6791
621,3,1,1,6714
621,4,0,1,4582
621,4,0,0,4687.5
621,4,1,0,6365
621,4,1,1,6392
621,5,0,1,4852.5
621,5,0,0,4997
621,5,1,0,6553
621,5,1,1,6467.5
621,6,0,0,5089
622,1,0,0,3851.5
622,1,0,1,4212
622,1,1,0,5888
622,1,1,1,6122
622,2,0,0,3583
622,2,0,1,3631
622,2,1,0,4823.5
622,2,1,1,4654.5
622,3,0,1,3782
622,3,0,0,3605
622,3,1,0,4525
622,3,1,1,4749.5
622,4,0,1,3806
622,4,0,0,3730
622,4,1,0,4659
622,4,1,1,4906
622,5,0,1,4325
622,5,0,0,4386
622,5,1,0,4944
622,5,1,1,5122
622,6,0,0,2699.5
623,1,0,0,6249
623,1,0,1,6636
623,1,1,0,10018
623,1,1,1,9680.5
623,2,0,0,6006
623,2,0,1,6286
623,2,1,0,8387
623,2,1,1,8860
623,3,0,1,5695.5
623,3,0,0,5878
623,3,1,0,7413
623,3,1,1,8262
623,4,0,1,6173
623,4,0,0,6132
623,4,1,0,7814.5
623,4,1,1,8696
623,5,0,1,6759.5
623,5,0,0,7160
623,5,1,0,8244
623,5,1,1,8368.5
623,6,0,0,4625.5
624,1,0,0,6293.5
624,1,0,1,6438
624,1,1,0,10544.5
624,1,1,1,10719.5
624,2,0,0,5746.5
624,2,0,1,6531
624,2,1,0,8122
624,2,1,1,8163.5
624,3,0,1,5767.5
624,3,0,0,5873
624,3,1,0,7611
624,3,1,1,7133
624,4,0,1,6385
624,4,0,0,6240
624,4,1,0,7496
624,4,1,1,7655
624,5,0,1,6526
624,5,0,0,7000.5
624,5,1,0,7871
624,5,1,1,6631
624,6,0,0,4310
625,1,0,0,5459
625,1,0,1,5300
625,1,1,0,9472.5
625,1,1,1,9636
625,2,0,0,5148
625,2,0,1,4761
625,2,1,0,7957
625,2,1,1,7726.5
625,3,0,1,4569
625,3,0,0,5140
625,3,1,0,7179
625,3,1,1,7111
625,4,0,1,5125
625,4,0,0,5213
625,4,1,0,6855
625,4,1,1,6226
625,5,0,1,5320
625,5,0,0,5575.5
625,5,1,0,7110
625,5,1,1,6080
625,6,0,0,4396
626,1,0,0,6949.5
626,1,0,1,7678
626,1,1,0,13838
626,1,1,1,13986
626,2,0,0,6349.5
626,2,0,1,7265
626,2,1,0,10749
626,2,1,1,11187
626,3,0,1,6805.5
626,3,0,0,7049
626,3,1,0,10157
626,3,1,1,9865
626,4,0,0,7533.5
626,4,0,1,7873.5
626,4,1,0,10688
626,4,1,1,10253
626,5,0,0,8257
626,5,0,1,8953
626,5,1,0,10212
626,5,1,1,9672
626,6,0,0,7656.5
627,1,0,0,4659.5
627,1,0,1,5356
627,1,1,1,8795
627,1,1,0,8242
627,2,0,0,4324
627,2,0,1,4917
627,2,1,1,6898
627,2,1,0,6773
627,3,0,1,4448
627,3,0,0,4326
627,3,1,1,6104
627,3,1,0,6349
627,4,0,1,4379.5
627,4,0,0,4390
627,4,1,1,6104.5
627,4,1,0,6108.5
627,5,0,1,4930.5
627,5,0,0,4819
627,5,1,1,5677
627,5,1,0,6419
627,6,0,1,5666.5
627,6,0,0,6404.5
628,1,0,0,5421
628,1,0,1,5788
628,1,1,0,8687.5
628,1,1,1,9156.5
628,2,0,0,4907.5
628,2,0,1,5285
628,2,1,0,7397
628,2,1,1,7659
628,3,0,1,5064
628,3,0,0,5227
628,3,1,0,7001
628,3,1,1,7150.5
628,4,0,1,5029.5
628,4,0,0,5228
628,4,1,0,6476
628,4,1,1,6816
628,5,0,1,6486.5
628,5,0,0,5351
628,5,1,0,6664
628,5,1,1,6457.5
628,6,0,0,3815
628,6,0,1,3795
629,1,0,0,6531.5
629,1,0,1,9541
629,1,1,0,10306
629,1,1,1,10436.5
629,2,0,0,6052
629,2,0,1,6321
629,2,1,0,8256
629,2,1,1,8669
629,3,0,1,6585.5
629,3,0,0,6212.5
629,3,1,0,7883.5
629,3,1,1,8603
629,4,0,1,7068
629,4,0,0,6264
629,4,1,0,7770
629,4,1,1,8464
629,5,0,1,7778.5
629,5,0,0,7827
629,5,1,0,8844
629,5,1,1,9420.5
629,6,0,0,7400.5
630,1,0,0,6016
630,1,0,1,6191
630,1,1,0,10645
630,1,1,1,10996
630,2,0,0,6316
630,2,0,1,6584
630,2,1,0,9369.5
630,2,1,1,9508.5
630,3,0,1,5935
630,3,0,0,5873.5
630,3,1,0,7929
630,3,1,1,7791.5
630,4,0,1,6464
630,4,0,0,6242.5
630,4,1,0,8149
630,4,1,1,8035
630,5,0,1,5910.5
630,5,0,0,6073
630,5,1,0,7854
630,5,1,1,7357
630,6,0,0,2882.5
631,1,0,0,4711.5
631,1,0,1,4876
631,1,1,0,7101
631,1,1,1,6757
631,2,0,0,4528
631,2,0,1,4351
631,2,1,0,6454.5
631,2,1,1,6100.5
631,3,0,1,3963
631,3,0,0,4569
631,3,1,0,5577
631,3,1,1,5595
631,4,0,1,3958
631,4,0,0,4683
631,4,1,0,5559.5
631,4,1,1,5636
631,5,0,1,4590
631,5,0,0,4851
631,5,1,0,5558.5
631,5,1,1,5289
631,6,0,0,4427.5
632,1,0,0,5949
632,1,0,1,6392
632,1,1,0,8523
632,1,1,1,8782.5
632,2,0,0,5507
632,2,0,1,5531
632,2,1,0,7608.5
632,2,1,1,7418.5
632,3,0,1,5433
632,3,0,0,5533
632,3,1,0,7038.5
632,3,1,1,7250
632,4,0,1,5554
632,4,0,0,5717
632,4,1,0,6865.5
632,4,1,1,6743
632,5,0,1,6169
632,5,0,0,5808
632,5,1,0,6947
632,5,1,1,7161.5
632,6,0,0,7565
633,1,0,0,5823
633,1,0,1,6284
633,1,1,0,7847
633,1,1,1,8714.5
633,2,0,0,5362
633,2,0,1,5831
633,2,1,0,7014
633,2,1,1,7458
633,3,0,1,5959
633,3,0,0,5672.5
633,3,1,0,6689.5
633,3,1,1,8320
633,4,0,1,5877
633,4,0,0,5758.5
633,4,1,0,6726
633,4,1,1,8088
633,5,0,1,7016
633,5,0,0,7230
633,5,1,0,8283
633,5,1,1,8771.5
633,6,0,0,8496
634,1,0,0,5459
634,1,0,1,6355
634,1,1,0,11424
634,1,1,1,11483
634,2,0,0,5065.5
634,2,0,1,5508
634,2,1,0,8466
634,2,1,1,8429
634,3,0,1,5389.5
634,3,0,0,5375
634,3,1,0,7785
634,3,1,1,7099
634,4,0,0,5606
634,4,0,1,5925.5
634,4,1,0,7583
634,4,1,1,7269
634,5,0,0,5892
634,5,0,1,6171
634,5,1,0,7449.5
634,5,1,1,7057
634,6,0,0,3449.5
635,1,0,0,4528.5
635,1,0,1,4912
635,1,1,0,10032
635,1,1,1,9903
635,2,0,0,4951
635,2,0,1,4966
635,2,1,0,8633
635,2,1,1,8497
635,3,0,1,4364
635,3,0,0,4455.5
635,3,1,0,6576
635,3,1,1,6677
635,4,0,1,4929.5
635,4,0,0,4956
635,4,1,0,6902
635,4,1,1,7200
635,5,0,1,5830
635,5,0,0,5308
635,5,1,0,6786
635,5,1,1,6566
635,6,0,0,2070.5
636,1,0,0,3859
636,1,0,1,4428
636,1,1,0,10264
636,1,1,1,11417.5
636,2,0,0,3705
636,2,0,1,3972
636,2,1,0,7697
636,2,1,1,8149
636,3,0,1,3845
636,3,0,0,3809
636,3,1,0,6705.5
636,3,1,1,7395.5
636,4,0,1,3912
636,4,0,0,3763
636,4,1,0,6149
636,4,1,1,6591.5
636,5,0,1,4052
636,5,0,0,4518
636,5,1,0,6587
636,5,1,1,6946.5
636,6,0,0,4854
637,1,0,0,7273
637,1,0,1,7999
637,1,1,0,11100
637,1,1,1,11836
637,2,0,0,7018.5
637,2,0,1,7635
637,2,1,0,9260
637,2,1,1,9938
637,3,0,1,7235.5
637,3,0,0,6880
637,3,1,0,8684
637,3,1,1,10875
637,4,0,1,7754
637,4,0,0,7409.5
637,4,1,0,9317
637,4,1,1,9181
637,5,0,1,8196.5
637,5,0,0,8247.5
637,5,1,0,9769
637,5,1,1,10634.5
637,6,0,0,7086
638,1,0,0,4717.5
638,1,0,1,4746
638,1,1,0,7201
638,1,1,1,7415.5
638,2,0,0,4410
638,2,0,1,4834
638,2,1,0,6340
638,2,1,1,6677
638,3,0,1,4723.5
638,3,0,0,4498.5
638,3,1,0,6196
638,3,1,1,7343.5
638,4,0,1,5200
638,4,0,0,4875.5
638,4,1,0,6156.5
638,4,1,1,6454
638,5,0,1,5660
638,5,0,0,5837.5
638,5,1,0,6967.5
638,5,1,1,7555
638,6,0,0,5980
639,1,0,0,3638.5
639,1,0,1,4062
639,1,1,0,7379.5
639,1,1,1,7168.5
